country,year,crisis_bin,crisis_h1,crisis_h2,crisis_h3,z1,z2,z3,z4
France,1952,0,0,0,0,0.001394261383399727,0.011645917201355745,0.0017794838911922113,-0.0010178751743081405
France,1953,0,0,0,0,0.0005063083879347583,0.0004136674138334323,0.003429082374714162,-0.000537781505104893
France,1954,0,0,0,0,-0.004132200113948277,0.0027534966268245213,-0.003988358042239228,-0.00021697391131741267
France,1955,0,0,0,0,0.007376506811060779,-0.0078071181710945,0.00973955238770437,-0.0008684493730144573
France,1956,0,0,0,0,-0.010034167384261217,0.014537921920726173,0.008481270786765,0.011103815877304926
France,1957,0,0,0,0,0.0007221285842669606,0.0021045417355319094,0.005499585184510543,-0.006876389328222063
France,1958,0,0,0,0,-0.0023429059445354552,0.019123011104104526,0.010015783373271706,-0.007943400326323166
France,1959,0,0,0,0,0.016809314548025513,-0.008006393758097849,0.012908758515307341,-0.0002794463955819943
France,1960,0,0,0,0,-0.003654623102474207,-0.0074939333384385996,0.0028150297539257783,-0.015032990598103865
France,1961,0,0,0,0,0.00012899355213302766,0.0007325590480352249,-0.006654645666726302,-0.009361405638677715
France,1962,0,0,0,0,0.000791051691047282,-0.005713279160257984,-0.0028118697429869994,-0.0032749032054810766
France,1963,0,0,0,0,0.003289446168329978,0.0006626967630390355,-0.0009388283551690443,-0.0010282107226219344
France,1964,0,0,0,0,-0.003969496186510882,0.008585713906650451,2.1550853432787502e-05,0.0008271716022856955
France,1965,0,0,0,0,0.003276826438085496,-0.009202606960189439,-0.000548960360297484,0.005863475248394996
France,1966,0,0,0,0,0.0028764033699023436,-0.008557302104423561,0.005739410199845685,0.01632158584914381
France,1967,0,0,0,0,-0.0001386858620902882,0.0017404650449578626,-0.0012476005154429138,0.002768461434011652
France,1968,0,0,0,0,-0.0009351050266593099,0.0028769388084486248,-0.000500660752615238,0.0025057206919794615
France,1969,0,0,0,0,0.0002148031583841419,-0.0007021934861681442,0.0013580187681629858,-0.0013910575800915983
France,1970,0,0,0,0,0.0033534502473565606,-0.0029356799070811134,-0.0009174013198226875,0.004422585239320251
France,1971,0,0,0,0,0.0034029520103252484,-0.003271550180656434,0.00221470763804801,0.002876859575381745
France,1972,0,0,0,0,-5.967727357745762e-05,0.00015213713870430943,0.0009143562528621594,-0.00046090559292557686
France,1973,0,0,0,0,-0.004610203031445009,0.0075780812416662985,-0.0024691890092760883,-0.004699703172045784
France,1974,0,0,0,0,0.01269466157603993,-0.015131278763168861,-0.00834454591199132,0.01290814633468661
France,1975,0,0,0,0,0.005385447042325439,-0.014064042816058648,-0.004635852146616508,-0.0045044639751557125
France,1976,0,0,0,0,-0.012633382700152814,0.01980771805353291,0.00492145566575632,-0.02381977735483546
France,1977,0,0,0,0,-0.004086064016903546,0.006823048667883365,-0.0014407933396774495,-0.0032929180470115454
France,1978,0,0,0,0,0.0050207808486329875,-0.003997961566764812,-0.008537864726778385,-0.001697996212638591
France,1979,0,0,0,0,0.005700146712398592,-0.011494788691278115,0.018797791506192055,-0.011780894199794712
France,1980,0,0,0,0,-0.0169556560711174,0.02907058022551156,-0.00900868122927989,0.0009302496126000724
France,1981,0,0,0,0,-0.019010628790368144,-0.003138817262097207,-0.003352656972826258,-0.00959784574586679
France,1982,0,0,0,0,0.0043887381081709744,0.0018976462594083414,-0.008301871923013095,0.002049083795256606
France,1983,0,0,0,0,-0.001845513386210528,0.003937557456268269,-0.000763233443639426,0.0005498602677296068
France,1984,0,0,0,0,-0.0015084019534648751,0.003627474761042209,-0.002173600595290683,0.0036829079075628257
France,1985,0,0,0,0,-0.005537975992406318,0.005715060586622246,-0.005925713327641276,0.0004826202910469769
France,1986,0,0,0,0,-0.02058454718794299,0.012958714688257598,-0.0056075599517760874,0.012416717795371675
France,1987,0,0,0,0,-0.0074145203670099745,0.005197208925396935,-0.0009191949760721665,-0.0016473272451268603
France,1988,0,0,0,0,-0.001461472093510774,-0.0007714994808528559,-0.005910836940633576,-0.00282917074707452
France,1989,0,0,0,0,0.0009391645471521161,-0.03880136329082688,-0.006085382013938536,-0.003890143522716826
France,1990,0,0,0,0,-0.015979998159481295,0.025274157390497494,-0.029385252762893325,0.004216708734721167
France,1991,0,0,0,0,0.013538581135723812,-0.011954272893047289,-0.0011846677061809444,0.02952096542822703
France,1992,0,0,0,0,-0.014207381741642586,-0.008989522437224048,-0.009570006508046671,0.009076782899024215
France,1993,0,0,0,0,0.008613204128983143,-0.027333974581481763,0.0017866251965576404,0.027080420382101664
France,1994,0,0,0,0,0.05350226735702455,-0.06872275535827177,0.05120756499011432,0.024484181198255663
France,1995,0,0,0,0,0.08230641256953013,-0.11316621126253075,0.08576765215513553,0.06891908821067406
France,1996,0,0,0,0,0.04275526800147907,-0.06606574232622316,0.002233638863870878,-0.0170569666137007
France,1997,0,0,0,0,-0.01283694235355163,-0.042456024516669744,-0.014107709659281866,0.0350924357104241
France,1998,0,0,0,0,-0.024682302316907982,0.015342636422852645,-0.002719857930147433,0.1115026328872009
France,1999,0,0,0,0,0.017397437154880166,-0.022873042103076148,0.0007290290965771254,0.1297763802300904
France,2000,0,0,0,0,0.02246801476442909,-0.07251871204446321,0.01718328891740449,0.10464659818524694
France,2001,0,0,0,0,0.011705753999517041,-0.054643026594102945,-0.04527823829152618,0.04342379956557712
France,2002,0,0,0,0,0.021855463612889713,-0.05469255029460623,-0.10200550081408924,-0.004377538557472436
France,2003,0,0,0,0,0.05564061027068915,-0.094838136623959,-0.08899620380231706,0.002285726329621549
France,2004,0,0,0,0,0.06974753849292259,-0.15203320219001693,-0.13008437365415623,-0.05336819979922345
France,2005,0,0,0,1,0.08216373929951244,-0.15896708059142142,-0.09761140358677572,-0.059282401071947995
France,2006,0,0,1,1,0.063061025762833,-0.167469590587928,-0.14792547405936465,-0.08149676253079365
France,2007,0,1,1,1,0.09097239972665129,-0.21836107661011703,-0.16464969633038778,0.00883470734764432
France,2008,1,0,0,0,0.017521469984585716,-0.12132191509330574,-0.11884449676850589,0.07129711926973825
France,2009,1,0,0,0,0.0424300682112034,-0.15577061677017293,0.05868867394332798,0.09806538272417469
France,2010,1,0,0,0,-0.06934189845525153,0.042394516074732796,-0.1048265988040252,0.040872683570969806
France,2011,0,0,0,0,-0.07881474127822834,0.03794992061222314,-0.04048249964297795,0.21206950808930583
France,2012,0,0,0,0,-0.06765757267581068,-0.22823558099492985,0.06862492222315515,0.304081669214321
France,2013,0,0,0,0,-0.042685377854346396,-0.05229282666098425,-0.09613076408755425,0.21736808693594767
France,2014,0,0,0,0,0.006533994179978385,-0.10558844065789058,-0.009129975666101502,0.28926264842139865
France,2015,0,0,0,0,0.019455450820643757,-0.20090636959063465,0.06356916503530186,0.34237978315611783
France,2016,0,0,0,0,-0.025077871168211335,-0.08951349419451274,-0.009528882625559905,0.30434117323528165
France,2017,0,0,0,0,-0.057094663321709135,-0.02286116445536577,-0.06339695476097941,0.29046561693299683
France,2018,0,0,0,0,-0.027986107704504767,-0.09625954378160316,-0.07958135231106427,0.23082092383364397
France,2019,0,0,0,0,0.018642386340274163,-0.07265675351706032,-0.16862414566944275,0.0950003617265159
France,2020,0,0,0,0,0.06162326390480009,-0.1212644270059429,-0.12473631612471739,0.09124245491669992
Germany,1876,0,0,0,0,-0.009813849914325238,0.0019209053721280372,-0.0028008659491642394,-0.01138507538332353
Germany,1877,0,0,0,0,0.003175529315921889,0.0025640205528662786,-0.02896419579125304,-0.014937524901626198
Germany,1878,0,0,0,0,-0.008099119383301696,0.0015230522756350699,0.0036851666204702396,-0.017004749868629727
Germany,1879,0,0,0,0,0.002652444638626115,0.0014645679862518037,0.0014828573993748788,-0.0033433785192050645
Germany,1880,0,0,0,0,-0.0006236543971806115,0.0024618973706533403,-0.011011536860918434,-0.003128387244051529
Germany,1881,0,0,0,0,-0.0016319052295668288,0.021212451000455795,-0.004205757157875435,0.0027750129092858813
Germany,1882,0,0,0,0,-0.006277268357354539,0.015839625012363485,0.005286373379289202,-0.0004968354545051802
Germany,1883,0,0,0,0,0.004542255008613214,-0.00012906467862325906,-0.0020109591903853326,0.0016130645223360498
Germany,1884,0,0,0,0,-0.004027909172287588,0.005729228762892993,-0.013760690810542741,-0.007607868860889427
Germany,1885,0,0,0,0,-0.0025915373862791403,0.004115970059184775,0.008812037393640035,0.0010403073017935024
Germany,1886,0,0,0,0,-3.2568468952813285e-05,0.003154233681800573,-0.004098969316112509,0.008638638987669735
Germany,1887,0,0,0,0,-0.009828704313133974,0.017220822055072464,-0.01635061934028799,-0.008967086533214229
Germany,1888,0,0,0,0,-0.006867244141550433,0.008656219937246584,-0.002507856347270955,-0.01217945648703108
Germany,1889,0,0,0,0,0.00029508948141355237,0.0038150815669785562,-0.009477067069849392,0.004967542710655215
Germany,1890,0,0,0,0,-0.0040600031255366075,0.011423240664804327,0.009608349089524343,0.0043147241066747955
Germany,1891,0,0,0,0,-0.005272211320180578,0.009526522303036862,-0.008970388994801985,-0.016249684354158696
Germany,1892,0,0,0,0,0.0054605818562321155,-0.014576572314239195,-0.0024165841982009685,0.009333650916354033
Germany,1893,0,0,0,0,-0.0047884635084442405,0.007312608253572267,-0.006537719980524821,0.0036794552995709226
Germany,1894,0,0,0,0,-0.00635687626829965,0.002736457699212409,0.011407263598249609,0.002474169491475847
Germany,1895,0,0,0,0,0.009780592879303449,-0.00828983333173891,-0.0011010057164068362,-0.00023743000086474085
Germany,1896,0,0,0,0,0.0013862155308657523,-8.493724538266231e-05,-0.005138255847607548,0.006142897287722742
Germany,1897,0,0,0,0,0.008283883937182396,-0.0004998551848274125,-0.009452940531887843,0.0036462003422181796
Germany,1898,0,0,0,0,0.006500890894779662,-0.007172375909166818,-0.007178012234429611,0.00451248533729096
Germany,1899,0,0,0,0,0.003817781461359228,0.001198621964952711,0.011806364177313854,0.0048172185862382574
Germany,1900,0,0,0,0,-0.0057778850555758425,0.008447122051306275,0.0008951862584143912,0.006306563283414344
Germany,1901,0,0,0,0,-0.000966421329035651,0.0011083943889738466,-0.007525488136623318,-0.003996128584014735
Germany,1902,0,0,0,0,-0.001400765699484009,0.008234771103373135,-0.005626781219562415,0.0031660247616914334
Germany,1903,0,0,0,0,0.004936896959204391,0.0018082559191917483,-0.007586014078262495,-0.006506504417398769
Germany,1904,0,0,0,0,0.0020097777810252756,0.00242459219492075,-0.0007013983699234548,0.010001520251022519
Germany,1905,0,0,0,0,0.006628198913054319,-0.004524130191838345,-0.01074664395735314,0.007921310694930614
Germany,1906,0,0,0,0,-0.007066856283202394,0.007530141022831242,-0.011124972583065601,-0.019921302471128857
Germany,1907,0,0,0,0,0.0048581682824035575,-0.0033130719494262086,0.0005861745072442821,0.00611744533943736
Germany,1908,0,0,0,0,-0.006144331669595383,0.0026601898450483766,-0.009103809270226868,0.0050995416959566785
Germany,1909,0,0,0,0,-0.0005629266965765018,-0.00551531861316569,0.006553838862297346,-0.0016431821115228127
Germany,1910,0,0,0,0,-0.0034624762654203063,0.0028296793530849023,-0.00556159296668872,-0.006151320172403591
Germany,1911,0,0,0,0,0.0060674345407689305,-0.002355968006055798,0.0023434299821237445,0.010444935112270782
Germany,1912,0,0,0,0,0.004953334302362715,-0.008822121824836026,-0.009903892776567858,0.005042532284270975
Germany,1913,0,0,0,0,-0.003852837450130252,0.0030993025675704637,-0.008241165057165038,-0.002565173057266442
Germany,1927,0,0,0,0,-0.01067393529654657,0.003749774319946149,-0.0051790725113617314,-0.01892444759616088
Germany,1928,0,0,0,0,-0.010190460743863086,-0.005104688839036935,-0.009654499895004325,0.0006321527690798393
Germany,1929,0,0,0,0,-0.01089570234500507,0.017093269197296965,-0.015882095018450556,-0.023098815316356602
Germany,1930,0,0,0,0,0.017855869522636018,-0.006932500937888294,0.008252757788963954,0.0101884111489292
Germany,1931,0,0,0,0,-0.014364420610747065,-0.004090428007066984,-0.0015878627559144098,-0.009135369187304274
Germany,1932,0,0,0,0,-0.00840663869973291,-0.0006705907526898206,-0.004999228440350024,-0.002118869418442421
Germany,1933,0,0,0,0,-0.008340715008350486,0.006653966488966113,-0.019238453450284607,-0.013745226364632962
Germany,1934,0,0,0,0,-0.007408366113160553,-0.00047201449386640414,-0.02526945991455232,0.009881166074432703
Germany,1935,0,0,0,0,0.005383213461470991,-0.01336402188301252,-0.009651886475511311,0.011800569127848829
Germany,1936,0,0,0,0,0.00709316828729278,-0.01980118282825124,0.0033965021271201087,0.005595364311956126
Germany,1937,0,0,0,0,0.0004245549598895148,0.0021201498671203998,0.00520980702335235,-0.009305222952563613
Germany,1938,0,0,0,0,0.02439462711012181,-0.012459476776077645,0.007093654361819189,0.009209185075336346
Germany,1950,0,0,0,0,0.006398766816069691,0.00040950929233332396,0.00200181189072382,0.0016738083756012872
Germany,1951,0,0,0,0,-0.008316702015901109,0.00014414696385585488,-0.008172092295065648,0.0009017894316945166
Germany,1952,0,0,0,0,-0.012839768865100996,0.00962766162937412,-0.003380063450187088,0.0010259561065860722
Germany,1953,0,0,0,0,-0.0027019609312995503,0.01102555960839692,0.014301338866330324,-0.012359562152780584
Germany,1954,0,0,0,0,-0.00045996836329627934,-0.0011476709254189948,-0.010913857994363936,0.003969865521200835
Germany,1955,0,0,0,0,-0.0069638616309213065,0.001339013422361198,-0.022504886948080605,0.021164422007697522
Germany,1956,0,0,0,0,0.009739678350219045,-0.005508653309766045,0.0072656471170280245,0.014316972869177397
Germany,1957,0,0,0,0,-0.004744377663792449,-0.0017982052484218271,-0.001457443441171637,-0.0012350639911389589
Germany,1958,0,0,0,0,-0.008201046013404921,0.01281861135771906,-0.012870236617499833,-0.007897540332572082
Germany,1959,0,0,0,0,0.008040999599372054,-0.013578773059312462,0.0054785870156600115,-0.00970343410335988
Germany,1960,0,0,0,0,-0.000408760171266661,0.002587902454600456,0.0054205901991898125,-0.0066903565527159795
Germany,1961,0,0,0,0,0.004784969509575545,5.831332876301328e-05,0.00024299450613654176,-0.0005489096851975898
Germany,1962,0,0,0,0,0.0058771349372729485,0.002593309113970166,0.02284103592926987,-0.0045505632193819775
Germany,1963,0,0,0,0,-0.002702455228783292,-0.010950307116305022,0.021477721596181994,-0.00960606640282943
Germany,1964,0,0,0,0,-0.020097031960663526,0.009247407058786121,0.009065898717303515,0.010016135075094376
Germany,1965,0,0,0,0,-0.002031631089723826,-2.387416175136589e-05,0.000248578087172122,0.008170178228957766
Germany,1966,0,0,0,0,-0.0027729517389177855,0.0068972384464663925,-0.008874390572765817,-0.0022355405921196574
Germany,1967,0,0,0,0,0.0034329334406292085,-0.001531814151965051,-0.0076814013313095215,0.00530927615309736
Germany,1968,0,0,0,0,0.00849973286112452,-0.010892453064691674,-0.009910162084865263,-0.0037250384602675038
Germany,1969,0,0,0,0,-0.008658299000490923,0.012268767512922222,-0.02787984636127105,-8.398488301924502e-05
Germany,1970,0,0,0,0,0.009230303571815713,0.0023255852514054098,-0.005371872075305672,0.005916521915009767
Germany,1971,0,0,0,0,0.004235225220939595,-0.0009840743136204661,-0.0018180914774563223,0.016366434050142733
Germany,1972,0,0,0,0,-0.0026074416478188687,0.005298523880116969,-0.00489981507634231,0.0049773816895461115
Germany,1973,0,0,0,0,-0.015883816085340535,0.012020443488461555,-0.004584895968002468,0.0040886114210252344
Germany,1974,0,0,0,0,-0.0006058135638130047,-0.0017520004575760544,-0.003023571253680114,-0.01251377791695682
Germany,1975,0,0,0,0,-0.0004699373307403497,-0.006365746309874711,0.007558532159211225,-0.005186082885714773
Germany,1976,0,0,0,0,-0.006938785305224652,-0.01536054679112295,-0.007751529758063734,0.004899391407454173
Germany,1977,0,0,0,0,-0.0008016625334349495,0.003188798567621602,0.0029013626609915395,-0.004105248868428057
Germany,1978,0,0,0,0,0.01023921174151867,-0.0019877381900751338,0.007243489370609422,0.010908775131674982
Germany,1979,0,0,0,0,-0.0006397571835654123,0.008155931710123849,-0.026117198812303167,0.009030296334834178
Germany,1980,0,0,0,0,0.002419288818980703,-0.020067293205320663,-0.014063321733444737,0.003664780742435894
Germany,1981,0,0,0,0,-0.013155714636943781,0.017257092645690066,-0.007103181646808442,0.010669945235126882
Germany,1982,0,0,0,0,0.0010250398723425959,-0.010772025563251316,0.006755894634322841,0.025959973329889925
Germany,1983,0,0,0,0,-0.0017744037282247712,-0.012578622305907923,0.019360458505742927,0.02245244315762904
Germany,1984,0,0,0,0,-0.01810182165457039,0.020534020685157545,-0.0004760883131555934,-0.005435926734206851
Germany,1985,0,0,0,0,0.026606102881804806,-0.0026418083920891735,-0.01803328211059615,-0.015307394038780592
Germany,1986,0,0,0,0,-0.007337701534804769,-0.011798867737066268,-0.01656974039228524,0.010514762780419618
Germany,1987,0,0,0,0,-0.007820051543074573,0.012055540974705103,-0.0026172857419051003,0.019515588789256643
Germany,1988,0,0,0,0,0.02086674341538184,-0.020360208174837142,0.04163356051352066,0.02065908980746639
Germany,1989,0,0,0,0,0.012259070883788331,-0.009126873388462018,0.004154519033584883,-0.006150524744232197
Germany,1990,0,0,0,0,-0.01145456801648446,0.021243614337138297,-0.07793091924101554,0.022870516780410424
Germany,1991,0,0,0,0,-0.005002102878829298,-0.003301677873983111,-0.05828187845688407,-0.0008843448683185902
Germany,1992,0,0,0,0,-0.000404033742318129,-0.033568091001268,-0.01593983379171627,0.03906625500805042
Germany,1993,0,0,0,0,0.03667161764508172,-0.04509302678918954,0.021303086127374093,0.04565560757150245
Germany,1994,0,0,0,0,0.034955820843710655,-0.06937624071777246,-0.03296881529616939,0.030328789455700004
Germany,1995,0,0,0,0,-0.008608108735121307,-0.016771271577796544,-0.03917378713302276,-0.00516824032381035
Germany,1996,0,0,0,0,-0.03196032838598738,0.026688689633581265,-0.019314101397432133,0.021831723975016648
Germany,1997,0,0,0,0,-0.019150039780873918,-0.017349417220138087,-0.04725914811535321,-0.0261883019306471
Germany,1998,0,0,0,0,0.006190083284105652,-0.053109619208628,-0.004281715639370987,0.034442086754012224
Germany,1999,0,0,0,0,0.007141157985145795,-0.023243681968647685,0.005231989811114642,0.023928592208055235
Germany,2000,0,0,0,0,0.020218337141838176,-0.06335508697633951,0.012166536082792744,0.06702602855262946
Germany,2001,0,0,0,0,-0.020462050521271227,-0.010147212527257076,-0.008424821284655368,0.06757444606280184
Germany,2002,0,0,0,0,-0.012161265628713246,0.008484632410027068,-0.024346474318607952,0.02596886427504966
Germany,2003,0,0,0,0,-0.03656391660066139,0.03568436952166621,-0.04384663824303043,0.010119986317763039
Germany,2004,0,0,0,0,-0.0019586161077456005,-0.013595714984512655,0.0017568645098219853,0.048887939022200226
Germany,2005,0,0,0,1,0.004269289816922193,-0.04909530849198949,0.034617129506588316,0.07961692066145565
Germany,2006,0,0,1,1,0.005586359006250078,-0.02766180094938981,0.030015830887695858,0.10142465418173117
Germany,2007,0,1,1,1,0.009699861213867003,-0.012878990611686238,0.003396639479308794,0.0666588722626401
Germany,2008,1,0,0,0,0.01739684860973803,-0.04849373220155729,0.037799901553696245,0.09489956252602963
Germany,2009,1,0,0,0,0.01454678789638597,-0.023730911433553215,-0.03222499223549011,0.01850103567285845
Germany,2010,1,0,0,0,0.019204345378610193,-0.029494083851570804,-0.03077180178339539,0.05411136801111168
Germany,2011,0,0,0,0,0.02712193376327134,-0.03333354117562605,0.00250643448344395,0.05449176552599145
Germany,2012,0,0,0,0,0.06896053103365891,-0.09057038847058091,0.025736226874468485,0.026035341521586406
Germany,2013,0,0,0,0,0.09957898337847995,-0.12216147761030709,-0.046387604576638555,0.020608786416380056
Germany,2014,0,0,0,0,0.09697385930948496,-0.1358078276030434,-0.012349278501171717,0.04633799140039421
Germany,2015,0,0,0,0,0.059864920227486074,-0.0825844271429399,0.0036995214055687876,0.047583409607400255
Germany,2016,0,0,0,0,0.027589247939890895,-0.0725766715557801,-0.01451181784008065,0.05520331678286337
Germany,2017,0,0,0,0,0.0243097624663611,-0.07974005947354379,-0.028390787616553063,0.05696787153781638
Germany,2018,0,0,0,0,0.048038061364693296,-0.08164490430549917,-0.058233696409491796,0.0042991930936033245
Germany,2019,0,0,0,0,0.034217219983272436,-0.06665644973270311,-0.0696463852503438,0.030479586801337725
Germany,2020,0,0,0,0,0.03973704452744252,-0.08214783890637459,-0.07602843794883489,0.017587046207864315
Italy,1888,0,0,0,0,-0.014563158570424749,0.017754060752775448,-0.014436826441607337,-0.0037402303824898816
Italy,1889,0,0,0,0,0.004722292064597206,0.002834855693960684,-0.014099003175604325,0.003414091638908544
Italy,1890,0,0,0,0,-0.001959061086112781,0.008803931065838126,-0.008090617902772166,0.002616714107627669
Italy,1891,0,0,0,0,0.008663200355675981,0.002992165235535469,0.00042104707076394204,0.01040767792611197
Italy,1892,0,0,0,0,-0.001197196514600653,0.012792207506199527,0.004293631294047642,0.003056554606494302
Italy,1893,0,0,0,0,-0.008848569650704404,-0.0015590044673384693,-0.008836153976948279,0.005952742138584705
Italy,1894,0,0,0,0,-0.0009193596689907259,0.0023781387634999513,-0.0020414447810065614,0.007931258232781109
Italy,1895,0,0,0,0,0.005395257400679543,-0.00933015900484631,-0.019663190928532782,-0.019920654883760623
Italy,1896,0,0,0,0,-0.010464648827147895,0.007294321533683802,-0.0003108031021889268,-0.00039269524818011294
Italy,1897,0,0,0,0,0.0065284010743603006,-0.006212978595706534,-0.0026057144569976236,0.012010060465419093
Italy,1898,0,0,0,0,0.006755603298462115,-0.009358113927164633,-0.007129412377991867,0.0036661258791691183
Italy,1899,0,0,0,0,8.104459980972875e-05,-0.0005536068667327939,-0.004700635094941046,-0.0025147150101663043
Italy,1900,0,0,0,0,0.005579367607238754,-0.0018519525805101578,0.010494207522503391,-0.01659381195574921
Italy,1901,0,0,0,0,0.0065339835585874785,0.0013307609153363135,0.016205495349253488,-0.0015312905268701727
Italy,1902,0,0,0,0,-0.008717333308962027,0.013496943744660731,0.004419047852329764,0.003710480051535347
Italy,1903,0,0,0,0,-0.004518464711810853,0.005419560670921623,-0.00038452034761213066,0.009112229892117865
Italy,1904,0,0,0,0,0.008231019602733768,-0.006291896208221513,0.008814401367803128,-0.00015309764310316755
Italy,1905,0,0,0,0,-0.0007504457437017452,0.006836929445165842,-0.0048987876883281566,0.0014718568317121455
Italy,1906,0,0,0,0,-0.0010687355950783994,0.0011793538701135508,0.009907749514906132,0.005433289423614169
Italy,1907,0,0,0,0,0.00420155541646062,-0.004643287657512263,0.009219017183493917,0.015523720994745291
Italy,1908,0,0,0,0,-0.0027790247993257004,0.00412685361280219,0.0063469131291945995,-0.012254591620569157
Italy,1909,0,0,0,0,6.4241468314130135e-06,-0.0021041017192390083,-0.003444126629246615,-0.006516749391790317
Italy,1910,0,0,0,0,-0.006789277803741093,0.009307404452331903,-0.006061426885826144,-0.007051343232788628
Italy,1911,0,0,0,0,0.003588694076831815,0.0011607587082130269,-0.006684271677908802,0.009572258857862628
Italy,1912,0,0,0,0,-0.00010243133661961309,0.011229214173050478,-0.006108398648040958,-0.009836221247930169
Italy,1913,0,0,0,0,0.0020818586485593614,0.0027797883047121414,-0.006268319815896512,-0.009144499597248234
Italy,1914,0,0,0,0,-0.0045593422208763815,0.01842745477896026,-0.0019451347568047667,-0.0038858462467561807
Italy,1922,0,0,0,0,-0.004717768499322673,0.009671542189160592,-0.009469031790121315,-0.005198482932485882
Italy,1923,0,0,0,0,-0.004565769015942644,0.008902844010625768,0.0077010688813705834,0.0027483064507772834
Italy,1924,0,0,0,0,0.0005035733001290523,0.006848279466508312,-0.0021679011955993465,0.009399308222686906
Italy,1925,0,0,0,0,-0.007850919312847022,0.009862436210788084,-0.0005376895462561264,0.0035877812629420323
Italy,1926,0,0,0,0,-0.008379180197585687,0.01207555046173234,9.253277840705885e-05,-0.0004515998417768995
Italy,1927,0,0,0,0,-0.009197306418567421,0.003688395307881509,0.012982234997631209,0.006358785604405626
Italy,1928,0,0,0,0,-0.0002863546978961085,0.0028679649096537635,-0.0010903795250199774,-0.00749735175221103
Italy,1929,0,0,0,0,-0.003231770380630824,0.007435197297344608,-0.001400820316345097,-0.002861690703088598
Italy,1930,0,0,0,0,-0.013682376652662132,0.017375699575249877,0.0016866907332286794,-0.019061981681688503
Italy,1931,0,0,0,0,0.002951941309228939,0.005972140951054003,0.004175013006416769,0.019653628974713865
Italy,1932,0,0,0,0,0.002514208760044645,0.0040865852678307136,-0.005930451583882631,0.008855203266236199
Italy,1933,0,0,0,0,-0.007945184990661006,0.001064138671143999,-0.0002559875573047804,0.0004817715713727492
Italy,1934,0,0,0,0,0.0034602255590541102,-0.004126936468201578,0.0021406581757486124,-0.005403482597341654
Italy,1935,0,0,0,0,-0.004077706402321612,-0.004184402123576033,-0.01596109769087007,-0.006688487580145287
Italy,1936,0,0,0,0,0.001718308212533959,1.468440282904361e-05,0.00018124483362692427,0.0012247042277208913
Italy,1937,0,0,0,0,0.010534060867598432,-0.019639965375274182,-0.0015398226477315647,0.00852159569270625
Italy,1938,0,0,0,0,-0.005328704790435113,-0.0029557850152272195,-0.004785167481512149,-0.01503838550718458
Italy,1939,0,0,0,0,0.0013946898803098285,0.005059057218117264,-0.0021361711826653877,-0.0045557611901235326
Italy,1940,0,0,0,0,-0.004928087055296995,-0.0008490680690713629,-0.0031405590127226352,-0.0001407684233280292
Italy,1941,0,0,0,0,-0.013729541791051863,0.014099600709205047,-0.017097818651872744,0.0055675899349616285
Italy,1942,0,0,0,0,-0.0024412383684036896,0.008350387716702186,4.755909647445464e-05,0.010970291072120629
Italy,1943,0,0,0,0,-0.0021665811138756015,0.010740361640288413,-0.0013244146756462493,0.005480140518375881
Italy,1944,0,0,0,0,-0.031431293418489714,0.04929764744101637,0.00892114708295287,-0.00784765197203496
Italy,1945,0,0,0,0,0.013805095179096914,0.03410993615874191,-0.00117528496834335,0.011593246732113725
Italy,1946,0,0,0,0,0.003274701436985607,0.0061904585907166,0.010325025749068573,0.0050303696001889305
Italy,1947,0,0,0,0,0.004464334259203298,0.005083614908865836,0.02306445720086204,-0.012265328374740828
Italy,1948,0,0,0,0,-0.010565626664051432,0.02089842844508489,0.008112071597228068,-0.011760603142489182
Italy,1949,0,0,0,0,-0.016133157163386553,-0.00030341780865426795,-0.0032547192632701597,-0.008536409521082408
Italy,1950,0,0,0,0,-0.0036059840526153865,0.009357380681982375,-0.00806410141745019,-0.00013653445314417648
Italy,1951,0,0,0,0,0.0008913253469964098,-0.006053621194522751,-0.006651533907716323,-0.005806553057586307
Italy,1952,0,0,0,0,0.0009846508435033781,0.0025605093230235817,0.014670573512876567,-0.004455050577519745
Italy,1953,0,0,0,0,0.0007604170137557392,0.002822218386452155,-0.0025299624837071474,-0.0026761907009888904
Italy,1954,0,0,0,0,-0.00027339904274474927,-0.0019964711769285227,0.0037353347322180547,-0.008470326900175972
Italy,1955,0,0,0,0,0.007085677434622054,-0.008377078622215546,0.003540133686415477,-0.005150666258470218
Italy,1956,0,0,0,0,-0.003977649693176597,0.002805037895768583,-0.0011806727534742424,-0.004581708616386606
Italy,1957,0,0,0,0,-0.0006844155698169305,-0.0001747522552696416,-0.0012100913239935268,0.0016563169642835403
Italy,1958,0,0,0,0,0.00013506105412346126,-0.0025880497041069024,0.0020346945282556906,-0.010943589946889952
Italy,1959,0,0,0,0,0.0036795896877324114,-0.007453731510202705,-0.0007471435319677261,0.0016672788913248558
Italy,1960,0,0,0,0,0.0003075308459886568,-0.0022044613428254404,-0.004485070062842447,-0.005809895646328426
Italy,1961,0,0,0,0,0.004515078961400541,-0.00999081386371495,0.0007096162086226838,-0.008692631255623359
Italy,1962,0,0,0,0,0.008710750366408554,-0.010916877655618799,0.00041151227101347945,0.0007498825113747233
Italy,1963,0,0,0,0,0.00699419043401037,-0.007768166108957832,-0.0021334522349058197,-5.2828888155902545e-06
Italy,1964,0,0,0,0,-0.00036885283780558123,0.00208417210927426,-0.00026051151481842156,0.001059725173838442
